#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
dCache_1             PF02743.19   243 WP_128441802         -            662   1.4e-28  100.1   0.5   1   1   3.7e-32   1.4e-28  100.1   0.5    11   242    52   266    44   267 0.82 Cache domain
HAMP                 PF00672.26    53 WP_128441802         -            662   2.1e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_128441802         -            662   5.1e-14   52.3   3.0   1   1   1.4e-17   5.1e-14   52.3   3.0   174   290   181   281   167   283 0.93 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_128441802         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_153912402         -            662     9e-57  191.6  45.7   1   1   1.7e-58   6.1e-55  185.7  21.1     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_153912402         -            662     3e-29  102.2   0.6   1   1   8.2e-33     3e-29  102.2   0.6     8   242    49   266    44   267 0.86 Cache domain
HAMP                 PF00672.26    53 WP_153912402         -            662   2.1e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_153912402         -            662   6.5e-14   51.9   3.0   1   1   1.8e-17   6.5e-14   51.9   3.0   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_153912402         -            662   2.4e-07   30.3   1.7   1   1   6.4e-11   2.4e-07   30.3   1.7   189   295   185   273   163   274 0.80 Cache domain
MCPsignal            PF00015.22   172 WP_113712967         -            662   1.9e-56  190.6  45.5   1   1   1.8e-58   6.5e-55  185.6  21.2     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_113712967         -            662   2.3e-27   96.0   0.6   1   1   6.4e-31   2.3e-27   96.0   0.6    11   242    52   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_113712967         -            662   2.2e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_113712967         -            662   6.7e-13   48.6   3.1   1   1   1.8e-16   6.7e-13   48.6   3.1   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_113712967         -            662   6.8e-07   28.8   1.6   1   1   1.9e-10   6.8e-07   28.8   1.6   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_128738169         -            662   9.5e-57  191.6  45.3   1   1   1.8e-58   6.4e-55  185.6  20.7     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_128738169         -            662   1.4e-28  100.1   0.8   1   1   3.7e-32   1.4e-28  100.1   0.8     8   242    49   266    44   267 0.85 Cache domain
HAMP                 PF00672.26    53 WP_128738169         -            662   2.1e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_128738169         -            662   1.2e-13   51.1   3.2   1   1   3.3e-17   1.2e-13   51.1   3.2   174   290   181   281   158   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_128738169         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_152425586         -            662     9e-57  191.6  45.3   1   1   1.8e-58   6.4e-55  185.6  20.7     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_152425586         -            662   1.3e-28  100.1   0.6   1   1   3.6e-32   1.3e-28  100.1   0.6    10   242    51   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_152425586         -            662   2.1e-18   66.5   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_152425586         -            662   2.9e-13   49.8   3.1   1   1   7.9e-17   2.9e-13   49.8   3.1   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_152425586         -            662     6e-07   28.9   1.8   1   1   1.7e-10     6e-07   28.9   1.8   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_041352177         -            662   9.5e-57  191.6  45.7   1   1   1.7e-58   6.1e-55  185.7  21.1     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_041352177         -            662     3e-28   99.0   0.5   1   1   8.1e-32     3e-28   99.0   0.5    11   242    52   266    44   267 0.82 Cache domain
HAMP                 PF00672.26    53 WP_041352177         -            662   2.5e-18   66.2   0.2   1   1   6.7e-21   2.4e-17   63.0   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_041352177         -            662   2.5e-13   50.0   3.0   1   1   6.9e-17   2.5e-13   50.0   3.0   174   290   181   281   166   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_041352177         -            662   2.4e-07   30.3   1.7   1   1   6.5e-11   2.4e-07   30.3   1.7   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_063334573         -            662   9.8e-57  191.5  45.6   1   1   1.7e-58   6.1e-55  185.7  21.1     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_063334573         -            662   6.9e-29  101.0   0.6   1   1   1.9e-32   6.9e-29  101.0   0.6     8   242    49   266    44   267 0.85 Cache domain
HAMP                 PF00672.26    53 WP_063334573         -            662   1.1e-18   67.4   0.3   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_063334573         -            662   1.2e-13   51.0   3.2   1   1   3.3e-17   1.2e-13   51.0   3.2   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_063334573         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_088326837         -            662   9.4e-57  191.6  45.5   1   1   1.8e-58   6.5e-55  185.6  21.0     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_088326837         -            662   4.8e-29  101.6   0.7   1   1   1.3e-32   4.8e-29  101.6   0.7     6   242    47   266    44   267 0.89 Cache domain
HAMP                 PF00672.26    53 WP_088326837         -            662   2.1e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_088326837         -            662   1.2e-13   51.0   3.2   1   1   3.4e-17   1.2e-13   51.0   3.2   174   290   181   281   163   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_088326837         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_038427873         -            662   2.5e-57  193.5  46.0   1   1   4.5e-59   1.6e-55  187.6  21.5     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_038427873         -            662   2.3e-27   96.0   0.6   1   1   6.4e-31   2.3e-27   96.0   0.6    11   242    52   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_038427873         -            662   2.1e-18   66.5   0.1   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_038427873         -            662   6.7e-13   48.6   3.1   1   1   1.8e-16   6.7e-13   48.6   3.1   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_038427873         -            662   6.8e-07   28.8   1.6   1   1   1.9e-10   6.8e-07   28.8   1.6   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_095843907         -            662   9.3e-57  191.6  45.3   1   1   1.8e-58   6.4e-55  185.6  20.7     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_095843907         -            662   2.1e-28   99.4   0.6   1   1   5.8e-32   2.1e-28   99.4   0.6    10   242    51   266    44   267 0.83 Cache domain
HAMP                 PF00672.26    53 WP_095843907         -            662   2.5e-18   66.2   0.2   1   1   6.7e-21   2.4e-17   63.0   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_095843907         -            662   1.2e-13   51.1   3.2   1   1   3.3e-17   1.2e-13   51.1   3.2   174   290   181   281   158   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_095843907         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_080529723         -            662   1.1e-56  191.4  45.5   1   1   1.8e-58   6.6e-55  185.6  21.0     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_080529723         -            662     1e-28  100.5   0.6   1   1   2.8e-32     1e-28  100.5   0.6    10   242    51   266    44   267 0.82 Cache domain
HAMP                 PF00672.26    53 WP_080529723         -            662   1.8e-18   66.7   0.3   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_080529723         -            662   1.2e-13   51.0   3.2   1   1   3.3e-17   1.2e-13   51.0   3.2   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_080529723         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_161986416         -            662   6.5e-57  192.1  46.0   1   1   9.7e-59   3.5e-55  186.5  21.4     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_161986416         -            662   2.2e-28   99.4   0.6   1   1   6.1e-32   2.2e-28   99.4   0.6    11   242    52   266    44   267 0.82 Cache domain
HAMP                 PF00672.26    53 WP_161986416         -            662     2e-18   66.5   0.1   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_161986416         -            662   1.2e-13   51.0   3.2   1   1   3.4e-17   1.2e-13   51.0   3.2   174   290   181   281   159   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_161986416         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_161476754         -            662   1.5e-56  190.9  45.3   1   1     3e-58   1.1e-54  184.9  20.9     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_161476754         -            662   1.4e-28  100.1   0.5   1   1   3.7e-32   1.4e-28  100.1   0.5    11   242    52   266    44   267 0.82 Cache domain
HAMP                 PF00672.26    53 WP_161476754         -            662     2e-17   63.3   0.0   1   1   5.1e-20   1.9e-16   60.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_161476754         -            662   1.3e-13   50.9   3.2   1   1   3.6e-17   1.3e-13   50.9   3.2   174   290   181   281   167   283 0.93 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_161476754         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_086344248         -            662     9e-57  191.7  45.7   1   1   1.7e-58   6.1e-55  185.7  21.1     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_086344248         -            662   4.8e-28   98.3   0.8   1   1   1.3e-31   4.8e-28   98.3   0.8     8   242    49   266    44   267 0.85 Cache domain
HAMP                 PF00672.26    53 WP_086344248         -            662   2.2e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_086344248         -            662   7.9e-14   51.7   2.6   1   1   2.2e-17   7.9e-14   51.7   2.6   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_086344248         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 AAA20554             -            662   7.1e-56  188.7  43.9   1   1   1.5e-57   5.5e-54  182.6  19.9     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 AAA20554             -            662   1.4e-28  100.1   0.5   1   1   3.7e-32   1.4e-28  100.1   0.5    11   242    52   266    44   267 0.82 Cache domain
HAMP                 PF00672.26    53 AAA20554             -            662     2e-18   66.5   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 AAA20554             -            662   1.3e-13   50.9   3.2   1   1   3.6e-17   1.3e-13   50.9   3.2   174   290   181   281   167   283 0.93 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 AAA20554             -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_017695503         -            662   9.4e-57  191.6  45.3   1   1   1.8e-58   6.4e-55  185.6  20.7     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_017695503         -            662   1.3e-28  100.1   0.6   1   1   3.5e-32   1.3e-28  100.1   0.6     9   242    50   266    44   267 0.83 Cache domain
HAMP                 PF00672.26    53 WP_017695503         -            662   2.1e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_017695503         -            662   2.8e-13   49.8   3.1   1   1   7.8e-17   2.8e-13   49.8   3.1   174   290   181   281   159   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_017695503         -            662     6e-07   28.9   1.8   1   1   1.7e-10     6e-07   28.9   1.8   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_163189933         -            662   8.6e-57  191.7  45.7   1   1   1.7e-58   6.1e-55  185.7  21.1     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_163189933         -            662   2.9e-28   99.0   0.3   1   1     8e-32   2.9e-28   99.0   0.3    57   242    89   266    47   267 0.86 Cache domain
HAMP                 PF00672.26    53 WP_163189933         -            662   1.8e-17   63.5   0.1   1   1   5.1e-20   1.9e-16   60.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_163189933         -            662   1.3e-13   50.9   3.2   1   1   3.6e-17   1.3e-13   50.9   3.2   174   290   181   281   167   283 0.93 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_163189933         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_033884823         -            662   9.6e-57  191.6  45.5   1   1   1.8e-58   6.5e-55  185.6  21.0     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_033884823         -            662   4.8e-28   98.3   0.8   1   1   1.3e-31   4.8e-28   98.3   0.8     8   242    49   266    44   267 0.85 Cache domain
HAMP                 PF00672.26    53 WP_033884823         -            662   2.1e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_033884823         -            662   7.9e-14   51.7   2.6   1   1   2.2e-17   7.9e-14   51.7   2.6   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_033884823         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_151433390         -            662   1.7e-57  194.0  45.9   1   1   4.6e-59   1.7e-55  187.5  21.5     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_151433390         -            662   2.3e-27   96.0   0.6   1   1   6.4e-31   2.3e-27   96.0   0.6    11   242    52   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_151433390         -            662   2.1e-18   66.5   0.1   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_151433390         -            662   6.7e-13   48.6   3.1   1   1   1.8e-16   6.7e-13   48.6   3.1   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_151433390         -            662   6.8e-07   28.8   1.6   1   1   1.9e-10   6.8e-07   28.8   1.6   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_116315933         -            662   1.5e-56  190.9  46.0   1   1   1.7e-58   6.2e-55  185.7  21.1     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_116315933         -            662   4.8e-28   98.3   0.8   1   1   1.3e-31   4.8e-28   98.3   0.8     8   242    49   266    44   267 0.85 Cache domain
HAMP                 PF00672.26    53 WP_116315933         -            662   1.3e-17   64.0   0.2   1   1   3.4e-20   1.3e-16   60.8   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_116315933         -            662   7.9e-14   51.7   2.6   1   1   2.2e-17   7.9e-14   51.7   2.6   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_116315933         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_128422370         -            662   2.5e-57  193.5  46.0   1   1   4.5e-59   1.6e-55  187.6  21.5     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_128422370         -            662   1.1e-26   93.8   0.5   1   1   3.1e-30   1.1e-26   93.8   0.5    11   242    52   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_128422370         -            662   2.1e-18   66.5   0.1   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_128422370         -            662     4e-13   49.3   2.4   1   1   1.1e-16     4e-13   49.3   2.4   174   290   181   281   161   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_128422370         -            662   6.8e-07   28.8   1.6   1   1   1.9e-10   6.8e-07   28.8   1.6   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_014477796         -            662   9.5e-57  191.6  45.7   1   1   1.7e-58   6.1e-55  185.7  21.1     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_014477796         -            662   2.2e-27   96.1   0.5   1   1   5.9e-31   2.2e-27   96.1   0.5    11   242    52   266    44   267 0.82 Cache domain
HAMP                 PF00672.26    53 WP_014477796         -            662   2.1e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_014477796         -            662   7.9e-14   51.6   2.8   1   1   2.2e-17   7.9e-14   51.6   2.8   173   290   180   281   158   283 0.90 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_014477796         -            662   2.4e-07   30.3   2.0   1   1   6.6e-11   2.4e-07   30.3   2.0   189   295   185   273   163   274 0.80 Cache domain
MCPsignal            PF00015.22   172 WP_121591100         -            662   6.9e-57  192.0  44.5   1   1   1.3e-58   4.8e-55  186.0  19.9     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_121591100         -            662   1.2e-27   97.0   0.5   1   1   3.3e-31   1.2e-27   97.0   0.5    10   242    51   266    44   267 0.83 Cache domain
HAMP                 PF00672.26    53 WP_121591100         -            662   4.1e-19   68.7   0.3   1   1   1.1e-21   3.9e-18   65.6   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_121591100         -            662   1.3e-13   50.9   3.2   1   1   3.6e-17   1.3e-13   50.9   3.2   174   290   181   281   163   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_121591100         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_015384484         -            662   1.8e-56  190.6  45.3   1   1   3.1e-58   1.1e-54  184.8  20.7     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_015384484         -            662   1.4e-28  100.1   0.8   1   1   3.7e-32   1.4e-28  100.1   0.8     8   242    49   266    44   267 0.85 Cache domain
HAMP                 PF00672.26    53 WP_015384484         -            662   7.1e-16   58.4   0.0   1   1   2.2e-18   7.9e-15   55.0   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_015384484         -            662   1.2e-13   51.1   3.2   1   1   3.3e-17   1.2e-13   51.1   3.2   174   290   181   281   158   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_015384484         -            662     2e-07   30.5   1.9   1   1   5.4e-11     2e-07   30.5   1.9   189   295   185   273   163   274 0.79 Cache domain
MCPsignal            PF00015.22   172 WP_161619297         -            662     9e-57  191.7  45.7   1   1   1.7e-58   6.1e-55  185.7  21.1     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_161619297         -            662   1.8e-27   96.4   0.9   1   1   4.8e-31   1.8e-27   96.4   0.9     8   242    49   266    44   267 0.85 Cache domain
HAMP                 PF00672.26    53 WP_161619297         -            662   2.2e-18   66.4   0.2   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_161619297         -            662   4.9e-13   49.0   2.8   1   1   1.3e-16   4.9e-13   49.0   2.8   174   290   181   281   162   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_161619297         -            662   1.2e-07   31.2   2.4   1   1   3.3e-11   1.2e-07   31.2   2.4   189   295   185   273   163   274 0.81 Cache domain
MCPsignal            PF00015.22   172 WP_103030915         -            662   1.5e-56  190.9  45.3   1   1     3e-58   1.1e-54  184.9  20.9     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_103030915         -            662   2.7e-28   99.1   0.5   1   1   7.4e-32   2.7e-28   99.1   0.5    14   242    55   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_103030915         -            662   2.4e-18   66.3   0.1   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_103030915         -            662     9e-14   51.5   2.4   1   1   2.5e-17     9e-14   51.5   2.4   174   290   181   281   159   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_103030915         -            662   1.7e-07   30.8   2.1   1   1   4.6e-11   1.7e-07   30.8   2.1   189   295   185   273   163   274 0.80 Cache domain
MCPsignal            PF00015.22   172 WP_069150202         -            662   1.5e-56  190.9  45.3   1   1     3e-58   1.1e-54  184.9  20.9     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_069150202         -            662   1.2e-28  100.2   0.5   1   1   3.4e-32   1.2e-28  100.2   0.5    14   242    55   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_069150202         -            662   2.4e-18   66.3   0.1   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_069150202         -            662   3.6e-14   52.8   2.6   1   1   9.9e-18   3.6e-14   52.8   2.6   174   290   181   281   159   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_069150202         -            662   2.8e-07   30.1   2.2   1   1   7.5e-11   2.8e-07   30.1   2.2   189   295   185   273   163   274 0.80 Cache domain
MCPsignal            PF00015.22   172 WP_147772457         -            662     2e-56  190.5  45.3   1   1   3.9e-58   1.4e-54  184.5  20.8     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_147772457         -            662   1.2e-28  100.2   0.5   1   1   3.4e-32   1.2e-28  100.2   0.5    14   242    55   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_147772457         -            662   2.4e-18   66.3   0.1   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_147772457         -            662   3.6e-14   52.8   2.6   1   1   9.9e-18   3.6e-14   52.8   2.6   174   290   181   281   159   283 0.92 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.12   296 WP_147772457         -            662   2.8e-07   30.1   2.2   1   1   7.5e-11   2.8e-07   30.1   2.2   189   295   185   273   163   274 0.80 Cache domain
MCPsignal            PF00015.22   172 WP_134975187         -            662   2.1e-56  190.4  44.9   1   1   2.9e-58   1.1e-54  184.9  20.8     3   171   431   613   429   614 0.98 Methyl-accepting chemotaxis protein (MCP) signalling domain
dCache_1             PF02743.19   243 WP_134975187         -            662   7.4e-28   97.7   0.5   1   1     2e-31   7.4e-28   97.7   0.5    14   242    55   266    44   267 0.81 Cache domain
HAMP                 PF00672.26    53 WP_134975187         -            662   2.3e-18   66.3   0.1   1   1   5.9e-21   2.1e-17   63.2   0.0     1    52   301   352   301   353 0.98 HAMP domain
Cache_3-Cache_2      PF17201.5    292 WP_134975187         -            662   1.9e-13   50.4   2.0   1   1   5.1e-17   1.9e-13   50.4   2.0   174   290   181   281   159   283 0.92 Cache 3/Cache 2 fusion domain
